Symbol,Close
INTC,9.595295014220039
LCID,0.6319845271422956
MARA,3.6735104950407425
NVDA,29.493093850988977
PLTR,13.03232385028311
PLUG,0.8236685693272761
SMCI,25.81094462866686
SOFI,2.251840867752962
SOUN,1.86415329343455
TSLA,48.092106414974864
